LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 102.0, 40286.0, 338688, 129.0, 40344.0, 84672, 255.0, 40571.0, 4096, -5424.0, 29091.0, 153508, -111.0, -1.0, 864, 5716.0, 40683.0, 401535,
1, 1.0, 108900.0, 3484800, 129.0, 108932.0, 27360, 255.0, 109094.0, 68, -5525.0, 95760.0, 438430, -111.0, -1.0, 288, 109154.0, 109437.0, 36300,
2, 97.0, 43390.0, 401408, 129.0, 43485.0, 200704, 255.0, 43707.0, 8192, -5429.0, 42034.0, 401408, -221.0, -1.0, 2048, 3058.0, 43931.0, 802943,
3, 1.0, 47620.0, 1806336, 129.0, 47684.0, 14400, 255.0, 47810.0, 64, -5525.0, 45310.0, 1015388, -111.0, -1.0, 576, 47874.0, 47996.0, 15680,
4, 65.0, 12368.0, 200704, 129.0, 12559.0, 204800, 255.0, 12685.0, 8192, -5461.0, 10279.0, 200704, -884.0, -1.0, 8192, 1895.0, 12861.0, 401535,
5, 1.0, 79026.0, 3359232, 129.0, 79154.0, 26496, 255.0, 79252.0, 100, -5525.0, 77077.0, 517542, -221.0, -1.0, 1152, 79280.0, 79485.0, 26244,
6, 1.0, 12368.0, 401408, 129.0, 12623.0, 409600, 255.0, 12685.0, 8192, -5525.0, 11808.0, 401408, -1658.0, -1.0, 16384, 1895.0, 12861.0, 401535,
7, 1.0, 22725.0, 903168, 129.0, 24002.0, 8064, 255.0, 24016.0, 16, -5525.0, 19982.0, 689592, -221.0, -1.0, 1152, 24128.0, 24183.0, 7056,
8, 1.0, 3956.0, 100352, 129.0, 4339.0, 229376, 255.0, 4353.0, 4096, -5525.0, 1962.0, 100352, -3315.0, -1.0, 32768, 1132.0, 4737.0, 200831,
9, 1.0, 41109.0, 1557504, 129.0, 41237.0, 13824, 255.0, 41271.0, 36, -5525.0, 39169.0, 286284, -332.0, -1.0, 2304, 41363.0, 41458.0, 12168,
10, 1.0, 8422.0, 200704, 129.0, 8805.0, 458752, 255.0, 8819.0, 4096, -5525.0, 6395.0, 200704, -5397.0, 8611.0, 458752, 1132.0, 9043.0, 401535,
11, 1.0, 13533.0, 451584, 129.0, 13661.0, 4608, 255.0, 13727.0, 68, -5525.0, 12648.0, 406023, -332.0, -1.0, 2304, 13787.0, 13814.0, 3528,
12, 1.0, 2810.0, 50176, 129.0, 3449.0, 262144, 255.0, 3515.0, 34816, -5083.0, -1.0, 50176, -5397.0, 3065.0, 262144, 750.0, 3847.0, 200831,
13, 1.0, 27321.0, 663552, 129.0, 27449.0, 9216, 255.0, 27463.0, 16, -5525.0, 12732.0, 606808, -553.0, -1.0, 4608, 27575.0, 27615.0, 5184,
14, 1.0, 6386.0, 100352, 129.0, 7025.0, 524288, 255.0, 7091.0, 34816, -5525.0, 2730.0, 100352, -5397.0, 6751.0, 524288, 750.0, 7263.0, 401535,
15, 1.0, 27321.0, 663552, 129.0, 27449.0, 9216, 255.0, 27463.0, 16, -5525.0, 12732.0, 606808, -553.0, -1.0, 4608, 27575.0, 27615.0, 5184,
16, 1.0, 6386.0, 100352, 129.0, 7025.0, 524288, 255.0, 7091.0, 34816, -5525.0, 2730.0, 100352, -5397.0, 6751.0, 524288, 750.0, 7263.0, 401535,
17, 1.0, 27321.0, 663552, 129.0, 27449.0, 9216, 255.0, 27463.0, 16, -5525.0, 12732.0, 606808, -553.0, -1.0, 4608, 27575.0, 27615.0, 5184,
18, 1.0, 6386.0, 100352, 129.0, 7025.0, 524288, 255.0, 7091.0, 34816, -5525.0, 2730.0, 100352, -5397.0, 6751.0, 524288, 750.0, 7263.0, 401535,
19, 1.0, 27321.0, 663552, 129.0, 27449.0, 9216, 255.0, 27463.0, 16, -5525.0, 12732.0, 606808, -553.0, -1.0, 4608, 27575.0, 27615.0, 5184,
20, 1.0, 6386.0, 100352, 129.0, 7025.0, 524288, 255.0, 7091.0, 34816, -5525.0, 2730.0, 100352, -5397.0, 6751.0, 524288, 750.0, 7263.0, 401535,
21, 1.0, 27321.0, 663552, 129.0, 27449.0, 9216, 255.0, 27463.0, 16, -5525.0, 12732.0, 606808, -553.0, -1.0, 4608, 27575.0, 27615.0, 5184,
22, 1.0, 6386.0, 100352, 129.0, 7025.0, 524288, 255.0, 7091.0, 34816, -5525.0, 2730.0, 100352, -5397.0, 6751.0, 524288, 750.0, 7263.0, 401535,
23, 1.0, 13533.0, 225792, 129.0, 13661.0, 4608, 255.0, 13708.0, 49, -5525.0, 9586.0, 152679, -553.0, -1.0, 4608, 13787.0, 13800.0, 1764,
24, 1.0, 4346.0, 25088, 129.0, 5497.0, 524288, 255.0, 5544.0, 50176, -2542.0, -1.0, 25088, -5397.0, 5223.0, 524288, 1789.0, 5895.0, 200831,
25, 1.0, 27321.0, 82944, 129.0, 27449.0, 9216, 255.0, 27456.0, 9, -5083.0, -1.0, 50176, -995.0, -1.0, 9216, 27575.0, 27580.0, 648,
26, 1.0, 9970.0, 50176, 129.0, 11121.0, 1048576, 255.0, 11168.0, 50176, -5083.0, -1.0, 50176, -5397.0, 10636.0, 1048576, 1789.0, 11359.0, 401535,
