LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 38683.0, 924075, 1.0, 38698.0, 463200, 74.0, 38760.0, 418976, -5525.0, 27637.0, 154096, -332.0, -1.0, 2400, 5501.0, 38905.0, 394335,
1, 1.0, 169347.0, 9331200, 1.0, 169332.0, 146400, 799.0, 169394.0, 35088, -5525.0, 166424.0, 516450, -111.0, -1.0, 800, 169457.0, 169639.0, 11664,
2, 1.0, 30905.0, 401408, 1.0, 30905.0, 401408, 31.0, 30967.0, 827904, -5525.0, 29775.0, 401408, -221.0, -1.0, 2048, 2148.0, 31415.0, 802879,
3, 1.0, 82417.0, 4840000, 1.0, 82722.0, 76800, 1599.0, 82784.0, 9169, -5525.0, 79788.0, 1133298, -221.0, -1.0, 1600, 82847.0, 82894.0, 3025,
4, 1.0, 18557.0, 401408, 1.0, 18557.0, 401408, 63.0, 18619.0, 413952, -5525.0, 17919.0, 401408, -884.0, -1.0, 8192, 2596.0, 18843.0, 401471,
5, 1.0, 142907.0, 8652800, 1.0, 142892.0, 137600, 3199.0, 142954.0, 8208, -5525.0, 139588.0, 786988, -332.0, -1.0, 3200, 143017.0, 143059.0, 2704,
6, 1.0, 24829.0, 802816, 1.0, 24829.0, 802816, 127.0, 24891.0, 413952, -5525.0, 23962.0, 802816, -1658.0, -1.0, 16384, 3492.0, 25115.0, 401471,
7, 1.0, 39169.0, 2332800, 1.0, 39786.0, 38400, 3199.0, 39848.0, 2265, -5525.0, 36021.0, 637142, -332.0, -1.0, 3200, 39911.0, 39922.0, 729,
8, 1.0, 13097.0, 401408, 1.0, 13145.0, 425984, 127.0, 13207.0, 207360, -5525.0, 12537.0, 401408, -3315.0, -1.0, 32768, 3727.0, 13751.0, 200767,
9, 1.0, 58671.0, 3686400, 1.0, 58608.0, 57600, 6399.0, 58670.0, 1728, -5525.0, 49676.0, 269128, -663.0, -1.0, 6400, 58733.0, 58741.0, 576,
